epoch,train_loss,val_loss
115,0.11851869098485467,1.8988423068076372
116,0.12478388372333125,1.7655043546110392
117,0.09407934768361548,1.9620721768587828
118,0.098341921717589,1.8985834829509258
119,0.113023423052274,1.7982472833245993
120,0.10786298982277248,1.9425931964069605
121,0.09652798960698729,1.8702365839853883
122,0.10406564677040034,1.894247705116868
123,0.08186143680710134,1.8508626390248537
124,0.11331836693979641,1.7883072085678577
125,0.10151681933652755,1.8188793137669563
126,0.10754441260525309,1.7063696373952553
127,0.09068858558733135,1.849838998168707
128,0.09568603039580456,1.8999920040369034
129,0.09243750162108913,1.8366082315333188
130,0.09716473868346265,2.069620031863451
131,0.08283754861054955,1.737349307979457
132,0.0882453885348844,1.7196336146444082
133,0.12234197973920996,1.7117777056992054
134,0.1107938573588386,1.869650673121214
135,0.07887700533185564,2.0253606508485973
136,0.07728313917999241,1.9749050065875053
137,0.06858103014512239,1.85065664537251
138,0.09001865966496526,1.9670620765537024
139,0.09160525780270233,1.7249675616621971
140,0.107096023228249,1.6062805652618408
141,0.06984000172381824,2.0017959270626307
142,0.09681870324903742,1.9480503220111132
143,0.10123370562313481,1.8103957399725914
144,0.09371300303651324,1.7207224499434233
145,0.07806246958719236,1.747598442249
146,0.0884423776994565,2.059614395722747
147,0.08018096158130703,1.8524968884885311
148,0.07424372727759777,2.237896027043462
149,0.11874936868317743,1.7597655951976776
150,0.08031508712599991,1.833045745268464
151,0.07536059082733428,1.9083223652560264
152,0.07967314412998999,1.8619913756847382
153,0.09371055474551064,1.5917336689308286
154,0.06017337873138831,1.9107840405777097
155,0.08211355154561077,2.068611867725849
156,0.12200726503886097,1.695693526417017
157,0.06534457737778096,1.9014359954744577
158,0.06003595357872248,1.865887962281704
159,0.06945909876937827,1.9244066588580608
160,0.06540582884938607,1.923834064975381
161,0.07471751274209938,1.853092772886157
162,0.0734441592770873,1.9052010774612427
163,0.08347232771437972,1.9414785150438547
164,0.07395383182719865,1.9819625057280064
165,0.08530809820410036,2.04868726991117
166,0.08966743046457464,1.8469088356941938
167,0.06881229448791078,1.900854580104351
168,0.06639206468797262,1.7815858498215675
169,0.061954694676645605,1.8509749788790941
170,0.07050588535366197,1.8966637626290321
171,0.062341759406758394,1.850628575310111
172,0.08459191752807402,2.1604040693491697
173,0.07281750983208524,1.8747615851461887
174,0.07895336535524788,1.8775522876530886
175,0.05799608403471702,2.0605552464257926
176,0.06296466666080573,1.9412885028868914
177,0.05760189600772693,2.288761615753174
178,0.08316651243156695,2.039748261682689
179,0.06517759989142081,1.923386242473498
180,0.0763921814385293,2.070175774395466
181,0.057872380031741735,2.036027453839779
182,0.06520153255906147,1.9106898121535778
183,0.07730288461473249,1.9568802174180746
184,0.0637178028085771,2.0439171344041824
185,0.06718813502295802,1.6487295925617218
186,0.05169787849852789,1.9472918380051851
187,0.07722439115796013,1.7676652856171131
188,0.06369186738024611,2.030899055302143
189,0.07041446496513738,1.9509295742027462
190,0.07472685438371099,1.990503503009677
191,0.05282687908616445,2.3012829683721066
192,0.06651611279709436,2.1383244954049587
193,0.08447114691131663,2.0109431575983763
194,0.05380618217787606,1.9560518711805344
195,0.06677105885386263,2.000949924811721
196,0.06521311953301782,2.244967896491289
197,0.06581600442328919,1.9171713050454855
198,0.05709878474033061,1.876458439975977
199,0.06532939093526789,1.9208867382258177
200,0.05829279989440486,2.0077920146286488
